date,asset,price
2022-09-16,ETH,81.63
2022-09-17,ETH,81.8
2022-09-18,ETH,83.4
2022-09-19,ETH,84.89
2022-09-20,ETH,83.36
2022-09-21,ETH,83.91
2022-09-22,ETH,85.98
2022-09-23,ETH,84.79
2022-09-24,ETH,83.6
2022-09-25,ETH,82.62
2022-09-26,ETH,83.69
2022-09-27,ETH,84.03
2022-09-28,ETH,81.71
2022-09-29,ETH,82.12
2022-09-30,ETH,81.81
2022-10-01,ETH,81.68
2022-10-02,ETH,80.68
2022-10-03,ETH,81.09
2022-10-04,ETH,82.35
2022-10-05,ETH,81.58
2022-10-06,ETH,79.56
2022-10-07,ETH,79.2
2022-10-08,ETH,80.11
2022-10-09,ETH,79.6
2022-10-10,ETH,77.81
2022-10-11,ETH,78.72
2022-10-12,ETH,80.42
2022-10-13,ETH,80.44
2022-10-14,ETH,78.52
2022-10-15,ETH,78.14
2022-10-16,ETH,78.32
2022-10-17,ETH,77.35
2022-10-18,ETH,78.05
2022-10-19,ETH,76.96
2022-10-20,ETH,76.99
2022-10-21,ETH,76.71
2022-10-22,ETH,77.45
2022-10-23,ETH,77.44
2022-10-24,ETH,77.2
2022-10-25,ETH,76.24
2022-10-26,ETH,76.28
2022-10-27,ETH,75.97
2022-10-28,ETH,74.92
2022-10-29,ETH,75.11
2022-10-30,ETH,75.55
2022-10-31,ETH,75.14
2022-11-01,ETH,76.26
2022-11-02,ETH,76.58
2022-11-03,ETH,75.04
2022-11-04,ETH,76.64
2022-11-05,ETH,77.56
2022-11-06,ETH,78.77
2022-11-07,ETH,79.25
2022-11-08,ETH,76.44
2022-11-09,ETH,77.75
2022-11-10,ETH,77.82
2022-11-11,ETH,78.25
2022-11-12,ETH,78.9
2022-11-13,ETH,81.22
2022-11-14,ETH,80.57
2022-11-15,ETH,79.94
2022-11-16,ETH,78.92
2022-11-17,ETH,77.64
2022-11-18,ETH,76.37
2022-11-19,ETH,74.15
2022-11-20,ETH,74.66
2022-11-21,ETH,77.05
2022-11-22,ETH,79.51
2022-11-23,ETH,78.49
2022-11-24,ETH,78.16
2022-11-25,ETH,79.64
2022-11-26,ETH,80.16
2022-11-27,ETH,80.32
2022-11-28,ETH,80.01
2022-11-29,ETH,81.43
2022-11-30,ETH,80.14
2022-12-01,ETH,80.72
2022-12-02,ETH,81.13
2022-12-03,ETH,81.18
2022-12-04,ETH,82.13
2022-12-05,ETH,82.17
2022-12-06,ETH,81.53
2022-12-07,ETH,81.64
2022-12-08,ETH,79.73
2022-12-09,ETH,80.46
2022-12-10,ETH,81.5
2022-12-11,ETH,80.72
2022-12-12,ETH,79.64
2022-12-13,ETH,78.9
2022-12-14,ETH,78.82
2022-12-15,ETH,79.08
2022-12-16,ETH,81.02
2022-12-17,ETH,82.81
2022-12-18,ETH,83.81
2022-12-19,ETH,83.95
2022-12-20,ETH,82.84
2022-12-21,ETH,84.86
2022-12-22,ETH,84.56
2022-12-23,ETH,84.9
2022-12-24,ETH,85.65
2022-12-25,ETH,85.72
2022-12-26,ETH,87.1
2022-12-27,ETH,87.65
2022-12-28,ETH,88.84
2022-12-29,ETH,89.37
2022-12-30,ETH,89.33
2022-12-31,ETH,89.42
2023-01-01,ETH,89.34
2023-01-02,ETH,87.8
2023-01-03,ETH,86.6
2023-01-04,ETH,87.49
2023-01-05,ETH,85.98
2023-01-06,ETH,85.49
2023-01-07,ETH,84.23
2023-01-08,ETH,83.68
2023-01-09,ETH,83.5
2023-01-10,ETH,83.01
2023-01-11,ETH,81.3
2023-01-12,ETH,81.07
2023-01-13,ETH,79.92
2023-01-14,ETH,79.16
2023-01-15,ETH,80.05
2023-01-16,ETH,81.19
2023-01-17,ETH,79.62
2023-01-18,ETH,81.5
2023-01-19,ETH,80.89
2023-01-20,ETH,80.17
2023-01-21,ETH,79.1
2023-01-22,ETH,79.17
2023-01-23,ETH,81.54
2023-01-24,ETH,79.7
2023-01-25,ETH,77.23
2023-01-26,ETH,77.55
2023-01-27,ETH,78.23
2023-01-28,ETH,78.3
2023-01-29,ETH,79.01
2023-01-30,ETH,77.65
2023-01-31,ETH,76.52
2023-02-01,ETH,76.67
2023-02-02,ETH,78.78
2023-02-03,ETH,79.45
2023-02-04,ETH,80.18
2023-02-05,ETH,78.89
2023-02-06,ETH,79.4
2023-02-07,ETH,77.98
2023-02-08,ETH,80.1
2023-02-09,ETH,78.89
2023-02-10,ETH,77.93
2023-02-11,ETH,76.16
2023-02-12,ETH,76.27
2023-02-13,ETH,76.32
2023-02-14,ETH,78.14
2023-02-15,ETH,79.07
2023-02-16,ETH,78.12
2023-02-17,ETH,79.17
2023-02-18,ETH,77.67
2023-02-19,ETH,76.81
2023-02-20,ETH,76.95
2023-02-21,ETH,75.6
2023-02-22,ETH,76.87
2023-02-23,ETH,79.61
2023-02-24,ETH,79.26
2023-02-25,ETH,78.47
2023-02-26,ETH,78.32
2023-02-27,ETH,77.65
2023-02-28,ETH,77.96
2023-03-01,ETH,76.38
2023-03-02,ETH,76.76
2023-03-03,ETH,79.05
2023-03-04,ETH,76.65
2023-03-05,ETH,75.25
2023-03-06,ETH,74.71
2023-03-07,ETH,75.36
2023-03-08,ETH,76.43
2023-03-09,ETH,77.4
2023-03-10,ETH,75.37
2023-03-11,ETH,74.56
2023-03-12,ETH,73.48
2023-03-13,ETH,73.41
2023-03-14,ETH,73.43
2023-03-15,ETH,71.79
2023-03-16,ETH,71.26
2023-03-17,ETH,71.95
2023-03-18,ETH,71.2
2023-03-19,ETH,70.96
2023-03-20,ETH,73.0
2023-03-21,ETH,75.38
2023-03-22,ETH,72.79
2023-03-23,ETH,72.93
2023-03-24,ETH,76.43
2023-03-25,ETH,77.0
2023-03-26,ETH,77.02
2023-03-27,ETH,78.6
2023-03-28,ETH,78.86
2023-03-29,ETH,79.71
2023-03-30,ETH,79.46
2023-03-31,ETH,79.7
2023-04-01,ETH,80.22
2023-04-02,ETH,81.25
2023-04-03,ETH,80.74
2023-04-04,ETH,80.19
2023-04-05,ETH,77.87
2023-04-06,ETH,77.41
2023-04-07,ETH,78.55
2023-04-08,ETH,79.11
2023-04-09,ETH,77.91
2023-04-10,ETH,75.63
2023-04-11,ETH,75.46
2023-04-12,ETH,76.57
2023-04-13,ETH,75.99
2023-04-14,ETH,74.26
2023-04-15,ETH,73.55
2023-04-16,ETH,73.94
2023-04-17,ETH,75.43
2023-04-18,ETH,75.12
2023-04-19,ETH,76.39
2023-04-20,ETH,77.52
2023-04-21,ETH,76.11
2023-04-22,ETH,77.61
2023-04-23,ETH,77.97
2023-04-24,ETH,76.52
2023-04-25,ETH,78.63
2023-04-26,ETH,78.48
2023-04-27,ETH,76.15
2023-04-28,ETH,75.3
2023-04-29,ETH,74.16
2023-04-30,ETH,73.34
2023-05-01,ETH,72.8
2023-05-02,ETH,72.5
2023-05-03,ETH,72.14
2023-05-04,ETH,72.02
2023-05-05,ETH,72.73
2023-05-06,ETH,71.83
2023-05-07,ETH,73.25
2023-05-08,ETH,71.78
2023-05-09,ETH,72.52
2023-05-10,ETH,74.49
2023-05-11,ETH,74.28
2023-05-12,ETH,74.51
2023-05-13,ETH,73.35
2023-05-14,ETH,72.73
2023-05-15,ETH,74.62
2023-05-16,ETH,75.51
2023-05-17,ETH,76.02
2023-05-18,ETH,73.69
2023-05-19,ETH,72.83
2023-05-20,ETH,74.92
2023-05-21,ETH,75.41
2023-05-22,ETH,76.05
2023-05-23,ETH,76.26
2023-05-24,ETH,75.52
2023-05-25,ETH,75.92
2023-05-26,ETH,74.09
2023-05-27,ETH,72.16
2023-05-28,ETH,71.28
2023-05-29,ETH,71.51
2023-05-30,ETH,69.62
2023-05-31,ETH,69.78
2023-06-01,ETH,68.58
2023-06-02,ETH,67.55
2023-06-03,ETH,69.11
2023-06-04,ETH,69.15
2023-06-05,ETH,68.07
2023-06-06,ETH,68.29
2023-06-07,ETH,66.53
2023-06-08,ETH,66.99
2023-06-09,ETH,68.32
2023-06-10,ETH,69.11
2023-06-11,ETH,71.7
2023-06-12,ETH,69.38
2023-06-13,ETH,69.53
2023-06-14,ETH,67.92
2023-06-15,ETH,67.71
2023-06-16,ETH,67.71
2023-06-17,ETH,70.45
2023-06-18,ETH,70.37
2023-06-19,ETH,70.28
2023-06-20,ETH,71.49
2023-06-21,ETH,71.42
2023-06-22,ETH,73.62
2023-06-23,ETH,74.42
2023-06-24,ETH,75.42
2023-06-25,ETH,73.18
2023-06-26,ETH,75.56
2023-06-27,ETH,74.77
2023-06-28,ETH,74.76
2023-06-29,ETH,73.98
2023-06-30,ETH,72.75
2023-07-01,ETH,71.3
2023-07-02,ETH,71.43
2023-07-03,ETH,69.06
2023-07-04,ETH,68.77
2023-07-05,ETH,70.04
2023-07-06,ETH,70.8
2023-07-07,ETH,71.32
2023-07-08,ETH,70.25
2023-07-09,ETH,68.34
2023-07-10,ETH,69.59
2023-07-11,ETH,69.05
2023-07-12,ETH,68.95
2023-07-13,ETH,68.72
2023-07-14,ETH,69.52
2023-07-15,ETH,71.74
2023-07-16,ETH,73.49
2023-07-17,ETH,70.69
2023-07-18,ETH,70.32
2023-07-19,ETH,68.71
2023-07-20,ETH,69.83
2023-07-21,ETH,69.84
2023-07-22,ETH,70.56
2023-07-23,ETH,70.09
2023-07-24,ETH,68.84
2023-07-25,ETH,67.8
2023-07-26,ETH,65.96
2023-07-27,ETH,64.45
2023-07-28,ETH,62.68
2023-07-29,ETH,61.43
2023-07-30,ETH,60.12
2023-07-31,ETH,60.6
2023-08-01,ETH,61.02
2023-08-02,ETH,61.49
2023-08-03,ETH,62.9
2023-08-04,ETH,62.81
2023-08-05,ETH,61.87
2023-08-06,ETH,64.53
2023-08-07,ETH,65.61
2023-08-08,ETH,65.8
2023-08-09,ETH,65.89
2023-08-10,ETH,66.24
2023-08-11,ETH,66.0
2023-08-12,ETH,66.15
2023-08-13,ETH,66.75
2023-08-14,ETH,65.88
2023-08-15,ETH,63.92
2023-08-16,ETH,61.43
2023-08-17,ETH,62.49
2023-08-18,ETH,60.6
2023-08-19,ETH,61.15
2023-08-20,ETH,59.77
2023-08-21,ETH,58.4
2023-08-22,ETH,57.54
2023-08-23,ETH,57.77
2023-08-24,ETH,56.23
2023-08-25,ETH,55.49
2023-08-26,ETH,55.46
2023-08-27,ETH,54.0
2023-08-28,ETH,55.72
2023-08-29,ETH,53.65
2023-08-30,ETH,53.39
2023-08-31,ETH,54.92
2023-09-01,ETH,53.33
2023-09-02,ETH,53.2
2023-09-03,ETH,53.35
2023-09-04,ETH,52.39
2023-09-05,ETH,52.29
2023-09-06,ETH,52.97
2023-09-07,ETH,52.41
2023-09-08,ETH,53.32
2023-09-09,ETH,53.8
2023-09-10,ETH,53.1
2023-09-11,ETH,54.45
2023-09-12,ETH,53.56
2023-09-13,ETH,54.59
2023-09-14,ETH,53.72
2023-09-15,ETH,53.34
2023-09-16,ETH,53.14
2023-09-17,ETH,53.55
2023-09-18,ETH,50.65
2023-09-19,ETH,51.2
2023-09-20,ETH,51.08
2023-09-21,ETH,51.42
2023-09-22,ETH,52.03
2023-09-23,ETH,52.5
2023-09-24,ETH,50.09
2023-09-25,ETH,48.82
2023-09-26,ETH,49.22
2023-09-27,ETH,49.46
2023-09-28,ETH,48.51
2023-09-29,ETH,49.39
2023-09-30,ETH,49.09
2023-10-01,ETH,50.15
2023-10-02,ETH,51.6
2023-10-03,ETH,51.94
2023-10-04,ETH,52.6
2023-10-05,ETH,51.87
2023-10-06,ETH,52.94
2023-10-07,ETH,53.2
2023-10-08,ETH,52.85
2023-10-09,ETH,51.39
2023-10-10,ETH,50.81
2023-10-11,ETH,49.47
2023-10-12,ETH,50.39
2023-10-13,ETH,51.85
2023-10-14,ETH,52.95
2023-10-15,ETH,55.94
2023-10-16,ETH,55.38
2023-10-17,ETH,56.1
2023-10-18,ETH,54.68
2023-10-19,ETH,54.44
2023-10-20,ETH,52.67
2023-10-21,ETH,53.35
2023-10-22,ETH,52.93
2023-10-23,ETH,50.46
2023-10-24,ETH,49.64
2023-10-25,ETH,51.79
2023-10-26,ETH,52.28
2023-10-27,ETH,53.21
2023-10-28,ETH,53.36
2023-10-29,ETH,53.14
2023-10-30,ETH,53.16
2023-10-31,ETH,53.45
2023-11-01,ETH,52.14
2023-11-02,ETH,53.05
2023-11-03,ETH,54.4
2023-11-04,ETH,54.16
2023-11-05,ETH,53.53
2023-11-06,ETH,52.64
2023-11-07,ETH,54.76
2023-11-08,ETH,54.21
2023-11-09,ETH,55.0
2023-11-10,ETH,54.77
2023-11-11,ETH,54.48
2023-11-12,ETH,53.56
2023-11-13,ETH,52.39
2023-11-14,ETH,53.28
2023-11-15,ETH,52.09
2023-11-16,ETH,52.65
2023-11-17,ETH,52.76
2023-11-18,ETH,53.66
2023-11-19,ETH,52.93
2023-11-20,ETH,54.22
2023-11-21,ETH,54.05
2023-11-22,ETH,57.16
2023-11-23,ETH,55.23
2023-11-24,ETH,58.14
2023-11-25,ETH,57.99
2023-11-26,ETH,58.26
2023-11-27,ETH,57.53
2023-11-28,ETH,55.65
2023-11-29,ETH,55.01
2023-11-30,ETH,54.58
2023-12-01,ETH,54.8
2023-12-02,ETH,56.14
2023-12-03,ETH,56.37
2023-12-04,ETH,56.62
2023-12-05,ETH,57.08
2023-12-06,ETH,54.97
2023-12-07,ETH,52.98
2023-12-08,ETH,51.18
2023-12-09,ETH,50.74
2023-12-10,ETH,48.49
2023-12-11,ETH,47.66
2023-12-12,ETH,46.02
2023-12-13,ETH,46.6
2023-12-14,ETH,47.13
2023-12-15,ETH,46.77
2023-12-16,ETH,44.49
2023-12-17,ETH,44.2
2023-12-18,ETH,44.6
2023-12-19,ETH,45.57
2023-12-20,ETH,47.68
2023-12-21,ETH,49.02
2023-12-22,ETH,49.22
2023-12-23,ETH,48.87
2023-12-24,ETH,47.98
2023-12-25,ETH,49.61
2023-12-26,ETH,49.81
2023-12-27,ETH,50.57
2023-12-28,ETH,49.86
2023-12-29,ETH,48.37
2023-12-30,ETH,47.89
2023-12-31,ETH,47.52
2024-01-01,ETH,47.75
2024-01-02,ETH,46.87
2024-01-03,ETH,46.9
2024-01-04,ETH,48.31
2024-01-05,ETH,46.3
2024-01-06,ETH,43.76
2024-01-07,ETH,45.26
2024-01-08,ETH,43.5
2024-01-09,ETH,43.05
2024-01-10,ETH,43.78
2024-01-11,ETH,43.71
2024-01-12,ETH,43.62
2024-01-13,ETH,43.71
2024-01-14,ETH,46.73
2024-01-15,ETH,48.86
2024-01-16,ETH,48.03
2024-01-17,ETH,49.29
2024-01-18,ETH,49.9
2024-01-19,ETH,49.88
2024-01-20,ETH,48.79
2024-01-21,ETH,49.33
2024-01-22,ETH,48.96
2024-01-23,ETH,48.51
2024-01-24,ETH,47.59
2024-01-25,ETH,48.79
2024-01-26,ETH,47.86
2024-01-27,ETH,46.95
2024-01-28,ETH,47.88
2024-01-29,ETH,47.71
2024-01-30,ETH,47.57
2024-01-31,ETH,48.81
2024-02-01,ETH,50.39
2024-02-02,ETH,47.83
2024-02-03,ETH,47.68
2024-02-04,ETH,45.98
2024-02-05,ETH,45.52
2024-02-06,ETH,45.51
2024-02-07,ETH,45.09
2024-02-08,ETH,43.86
2024-02-09,ETH,42.57
2024-02-10,ETH,43.44
2024-02-11,ETH,45.28
2024-02-12,ETH,42.81
2024-02-13,ETH,42.41
2024-02-14,ETH,43.29
2024-02-15,ETH,43.25
2024-02-16,ETH,41.92
2024-02-17,ETH,41.34
2024-02-18,ETH,41.71
2024-02-19,ETH,41.34
2024-02-20,ETH,41.28
2024-02-21,ETH,41.26
2024-02-22,ETH,40.63
2024-02-23,ETH,41.61
2024-02-24,ETH,41.04
2024-02-25,ETH,39.83
2024-02-26,ETH,42.5
2024-02-27,ETH,42.41
2024-02-28,ETH,39.29
2024-02-29,ETH,40.8
2024-03-01,ETH,42.3
2024-03-02,ETH,42.85
2024-03-03,ETH,43.61
2024-03-04,ETH,46.2
2024-03-05,ETH,45.04
2024-03-06,ETH,45.2
2024-03-07,ETH,47.56
2024-03-08,ETH,50.18
2024-03-09,ETH,49.74
2024-03-10,ETH,52.16
2024-03-11,ETH,53.12
2024-03-12,ETH,54.91
2024-03-13,ETH,55.84
2024-03-14,ETH,56.2
2024-03-15,ETH,58.85
2024-03-16,ETH,58.22
2024-03-17,ETH,60.5
2024-03-18,ETH,62.98
2024-03-19,ETH,64.61
2024-03-20,ETH,64.53
2024-03-21,ETH,64.82
2024-03-22,ETH,63.29
2024-03-23,ETH,62.75
2024-03-24,ETH,63.49
2024-03-25,ETH,61.78
2024-03-26,ETH,61.42
2024-03-27,ETH,63.76
2024-03-28,ETH,63.57
2024-03-29,ETH,64.81
2024-03-30,ETH,65.49
2024-03-31,ETH,65.12
2024-04-01,ETH,64.93
2024-04-02,ETH,65.13
2024-04-03,ETH,62.67
2024-04-04,ETH,63.81
2024-04-05,ETH,63.67
2024-04-06,ETH,64.85
2024-04-07,ETH,65.31
2024-04-08,ETH,65.12
2024-04-09,ETH,65.35
2024-04-10,ETH,65.6
2024-04-11,ETH,67.37
2024-04-12,ETH,67.44
2024-04-13,ETH,67.79
2024-04-14,ETH,66.27
2024-04-15,ETH,66.22
2024-04-16,ETH,67.96
2024-04-17,ETH,68.48
2024-04-18,ETH,67.18
2024-04-19,ETH,66.01
2024-04-20,ETH,65.12
2024-04-21,ETH,66.32
2024-04-22,ETH,67.37
2024-04-23,ETH,63.23
2024-04-24,ETH,63.13
2024-04-25,ETH,63.31
2024-04-26,ETH,62.15
2024-04-27,ETH,61.68
2024-04-28,ETH,63.28
2024-04-29,ETH,63.77
2024-04-30,ETH,63.17
2024-05-01,ETH,62.95
2024-05-02,ETH,62.67
2024-05-03,ETH,63.01
2024-05-04,ETH,61.3
2024-05-05,ETH,60.49
2024-05-06,ETH,61.74
2024-05-07,ETH,61.65
2024-05-08,ETH,60.63
2024-05-09,ETH,59.66
2024-05-10,ETH,60.52
2024-05-11,ETH,59.9
2024-05-12,ETH,60.51
2024-05-13,ETH,59.76
2024-05-14,ETH,58.41
2024-05-15,ETH,58.7
2024-05-16,ETH,58.58
2024-05-17,ETH,59.41
2024-05-18,ETH,60.47
2024-05-19,ETH,60.04
2024-05-20,ETH,60.46
2024-05-21,ETH,59.99
2024-05-22,ETH,60.75
2024-05-23,ETH,61.03
2024-05-24,ETH,60.28
2024-05-25,ETH,59.43
2024-05-26,ETH,59.75
2024-05-27,ETH,61.15
2024-05-28,ETH,62.23
2024-05-29,ETH,61.1
2024-05-30,ETH,60.09
2024-05-31,ETH,59.26
2024-06-01,ETH,58.55
2024-06-02,ETH,56.37
2024-06-03,ETH,57.32
2024-06-04,ETH,56.77
2024-06-05,ETH,57.32
2024-06-06,ETH,56.95
2024-06-07,ETH,56.92
2024-06-08,ETH,56.1
2024-06-09,ETH,56.06
2024-06-10,ETH,55.02
2024-06-11,ETH,54.99
2024-06-12,ETH,56.74
2024-06-13,ETH,57.36
2024-06-14,ETH,57.71
2024-06-15,ETH,56.13
2024-06-16,ETH,56.81
2024-06-17,ETH,57.61
2024-06-18,ETH,57.93
2024-06-19,ETH,58.19
2024-06-20,ETH,58.02
2024-06-21,ETH,58.8
2024-06-22,ETH,60.47
2024-06-23,ETH,60.87
2024-06-24,ETH,59.71
2024-06-25,ETH,58.63
2024-06-26,ETH,59.5
2024-06-27,ETH,58.35
2024-06-28,ETH,58.59
2024-06-29,ETH,58.17
2024-06-30,ETH,56.89
2024-07-01,ETH,57.88
2024-07-02,ETH,58.73
2024-07-03,ETH,57.11
2024-07-04,ETH,57.68
2024-07-05,ETH,58.09
2024-07-06,ETH,59.09
2024-07-07,ETH,59.29
2024-07-08,ETH,61.0
2024-07-09,ETH,60.85
2024-07-10,ETH,60.52
2024-07-11,ETH,59.36
2024-07-12,ETH,58.23
2024-07-13,ETH,57.01
2024-07-14,ETH,57.27
2024-07-15,ETH,56.94
2024-07-16,ETH,57.34
2024-07-17,ETH,55.89
2024-07-18,ETH,54.86
2024-07-19,ETH,53.82
2024-07-20,ETH,56.42
2024-07-21,ETH,56.22
2024-07-22,ETH,56.14
2024-07-23,ETH,56.05
2024-07-24,ETH,57.91
2024-07-25,ETH,55.98
2024-07-26,ETH,55.9
2024-07-27,ETH,53.96
2024-07-28,ETH,51.1
2024-07-29,ETH,50.22
2024-07-30,ETH,50.71
2024-07-31,ETH,49.76
2024-08-01,ETH,50.23
2024-08-02,ETH,50.36
2024-08-03,ETH,50.19
2024-08-04,ETH,51.71
2024-08-05,ETH,50.99
2024-08-06,ETH,51.45
2024-08-07,ETH,49.29
2024-08-08,ETH,49.41
2024-08-09,ETH,49.1
2024-08-10,ETH,47.68
2024-08-11,ETH,48.16
2024-08-12,ETH,47.27
2024-08-13,ETH,49.35
2024-08-14,ETH,46.43
2024-08-15,ETH,46.73
2024-08-16,ETH,46.78
2024-08-17,ETH,46.44
2024-08-18,ETH,45.81
2024-08-19,ETH,45.89
2024-08-20,ETH,47.16
2024-08-21,ETH,45.16
2024-08-22,ETH,44.19
2024-08-23,ETH,42.93
2024-08-24,ETH,41.61
2024-08-25,ETH,42.02
2024-08-26,ETH,42.73
2024-08-27,ETH,44.01
2024-08-28,ETH,44.73
2024-08-29,ETH,45.56
2024-08-30,ETH,43.86
2024-08-31,ETH,45.64
2024-09-01,ETH,45.39
2024-09-02,ETH,46.63
2024-09-03,ETH,44.98
2024-09-04,ETH,44.69
2024-09-05,ETH,45.82
2024-09-06,ETH,45.86
2024-09-07,ETH,44.95
2024-09-08,ETH,46.52
2024-09-09,ETH,45.12
2024-09-10,ETH,45.09
2024-09-11,ETH,45.86
2024-09-12,ETH,48.38
2024-09-13,ETH,47.83
2024-09-14,ETH,47.49
2024-09-15,ETH,46.96
2024-09-16,ETH,47.25
2024-09-17,ETH,47.95
2024-09-18,ETH,49.26
2024-09-19,ETH,50.17
2024-09-20,ETH,49.57
2024-09-21,ETH,50.55
2024-09-22,ETH,50.66
2024-09-23,ETH,51.55
2024-09-24,ETH,52.52
2024-09-25,ETH,54.47
2024-09-26,ETH,54.05
2024-09-27,ETH,53.39
2024-09-28,ETH,53.93
2024-09-29,ETH,55.35
2024-09-30,ETH,55.42
2024-10-01,ETH,56.92
2024-10-02,ETH,57.74
2024-10-03,ETH,57.5
2024-10-04,ETH,58.18
2024-10-05,ETH,57.66
2024-10-06,ETH,57.94
2024-10-07,ETH,56.66
2024-10-08,ETH,56.57
2024-10-09,ETH,57.77
2024-10-10,ETH,58.69
2024-10-11,ETH,59.44
2024-10-12,ETH,59.78
2024-10-13,ETH,59.98
2024-10-14,ETH,58.46
2024-10-15,ETH,58.21
2024-10-16,ETH,58.43
2024-10-17,ETH,57.08
2024-10-18,ETH,54.98
2024-10-19,ETH,56.33
2024-10-20,ETH,56.39
2024-10-21,ETH,56.64
2024-10-22,ETH,57.31
2024-10-23,ETH,56.13
2024-10-24,ETH,55.65
2024-10-25,ETH,57.45
2024-10-26,ETH,56.87
2024-10-27,ETH,56.55
2024-10-28,ETH,55.74
2024-10-29,ETH,54.85
2024-10-30,ETH,56.18
2024-10-31,ETH,53.21
2024-11-01,ETH,52.66
2024-11-02,ETH,52.93
2024-11-03,ETH,54.97
2024-11-04,ETH,53.6
2024-11-05,ETH,52.04
2024-11-06,ETH,51.01
2024-11-07,ETH,51.85
2024-11-08,ETH,52.0
2024-11-09,ETH,50.27
2024-11-10,ETH,50.39
2024-11-11,ETH,52.25
2024-11-12,ETH,52.57
2024-11-13,ETH,52.76
2024-11-14,ETH,53.03
2024-11-15,ETH,53.53
2024-11-16,ETH,52.01
2024-11-17,ETH,51.73
2024-11-18,ETH,51.52
2024-11-19,ETH,50.94
2024-11-20,ETH,51.76
2024-11-21,ETH,51.0
2024-11-22,ETH,50.57
2024-11-23,ETH,49.05
2024-11-24,ETH,49.51
2024-11-25,ETH,50.64
2024-11-26,ETH,50.2
2024-11-27,ETH,51.17
2024-11-28,ETH,51.0
2024-11-29,ETH,47.96
2024-11-30,ETH,47.9
2024-12-01,ETH,47.69
2024-12-02,ETH,47.82
2024-12-03,ETH,48.12
2024-12-04,ETH,47.3
2024-12-05,ETH,49.06
2024-12-06,ETH,48.98
2024-12-07,ETH,48.75
2024-12-08,ETH,49.64
2024-12-09,ETH,49.66
2024-12-10,ETH,52.74
2024-12-11,ETH,52.49
2024-12-12,ETH,52.91
2024-12-13,ETH,52.01
2024-12-14,ETH,53.06
2024-12-15,ETH,53.43
2024-12-16,ETH,53.02
2024-12-17,ETH,51.97
2024-12-18,ETH,50.4
2024-12-19,ETH,50.9
2024-12-20,ETH,49.24
2024-12-21,ETH,50.81
2024-12-22,ETH,49.29
2024-12-23,ETH,49.08
2024-12-24,ETH,48.02
2024-12-25,ETH,48.06
2024-12-26,ETH,48.09
2024-12-27,ETH,48.63
2024-12-28,ETH,46.8
2024-12-29,ETH,45.88
2024-12-30,ETH,47.04
2024-12-31,ETH,47.83
2020-01-01,TSLA,99.7
2020-01-02,TSLA,98.91
2020-01-03,TSLA,99.15
2020-01-04,TSLA,98.48
2020-01-05,TSLA,97.21
2020-01-06,TSLA,95.8
2020-01-07,TSLA,97.67
2020-01-08,TSLA,98.74
2020-01-09,TSLA,100.82
2020-01-10,TSLA,101.47
2020-01-11,TSLA,100.95
2020-01-12,TSLA,102.54
2020-01-13,TSLA,102.5
2020-01-14,TSLA,102.76
2020-01-15,TSLA,102.71
2020-01-16,TSLA,99.18
2020-01-17,TSLA,101.1
2020-01-18,TSLA,101.69
2020-01-19,TSLA,102.09
2020-01-20,TSLA,102.01
2020-01-21,TSLA,102.21
2020-01-22,TSLA,101.49
2020-01-23,TSLA,102.23
2020-01-24,TSLA,100.66
2020-01-25,TSLA,100.89
2020-01-26,TSLA,101.56
2020-01-27,TSLA,101.32
2020-01-28,TSLA,101.77
2020-01-29,TSLA,100.58
2020-01-30,TSLA,99.42
2020-01-31,TSLA,99.7
2020-02-01,TSLA,100.52
2020-02-02,TSLA,98.27
2020-02-03,TSLA,98.89
2020-02-04,TSLA,98.24
2020-02-05,TSLA,98.01
2020-02-06,TSLA,96.4
2020-02-07,TSLA,95.38
2020-02-08,TSLA,96.54
2020-02-09,TSLA,96.58
2020-02-10,TSLA,96.12
2020-02-11,TSLA,95.98
2020-02-12,TSLA,96.57
2020-02-13,TSLA,97.1
2020-02-14,TSLA,97.01
2020-02-15,TSLA,98.32
2020-02-16,TSLA,99.48
2020-02-17,TSLA,99.98
2020-02-18,TSLA,100.04
2020-02-19,TSLA,100.83
2020-02-20,TSLA,101.21
2020-02-21,TSLA,102.48
2020-02-22,TSLA,103.56
2020-02-23,TSLA,102.34
2020-02-24,TSLA,101.04
2020-02-25,TSLA,100.2
2020-02-26,TSLA,101.37
2020-02-27,TSLA,99.48
2020-02-28,TSLA,99.95
2020-02-29,TSLA,100.38
2020-03-01,TSLA,101.78
2020-03-02,TSLA,102.0
2020-03-03,TSLA,100.38
2020-03-04,TSLA,99.23
2020-03-05,TSLA,97.81
2020-03-06,TSLA,97.17
2020-03-07,TSLA,96.95
2020-03-08,TSLA,95.55
2020-03-09,TSLA,97.32
2020-03-10,TSLA,95.72
2020-03-11,TSLA,97.34
2020-03-12,TSLA,98.76
2020-03-13,TSLA,99.84
2020-03-14,TSLA,99.01
2020-03-15,TSLA,99.42
2020-03-16,TSLA,97.89
2020-03-17,TSLA,98.98
2020-03-18,TSLA,98.89
2020-03-19,TSLA,98.4
2020-03-20,TSLA,96.93
2020-03-21,TSLA,93.96
2020-03-22,TSLA,92.71
2020-03-23,TSLA,94.05
2020-03-24,TSLA,93.56
2020-03-25,TSLA,93.36
2020-03-26,TSLA,94.15
2020-03-27,TSLA,96.31
2020-03-28,TSLA,97.9
